tensor(0.4992, device='cuda:0')
tensor(5.0774e-05, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0264, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.1460, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.0060, device='cuda:0')
tensor(0.0328, device='cuda:0')
tensor(1.4901e-06, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.2302, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(1.0765e-05, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.0383, device='cuda:0')
tensor(0.1547, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.6334, device='cuda:0')
tensor(0.0308, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0208, device='cuda:0')
tensor(0.0260, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0904, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.0256, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0887, device='cuda:0')
tensor(0.0249, device='cuda:0')
tensor(0.1544, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0582, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.0142, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0123, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(2.3723e-05, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.3404, device='cuda:0')
tensor(0.0085, device='cuda:0')
tensor(0.1778, device='cuda:0')
tensor(0.0124, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.0152, device='cuda:0')
tensor(8.3447e-08, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(4.9711e-06, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0375, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.1030, device='cuda:0')
tensor(0.0068, device='cuda:0')
tensor(0.2747, device='cuda:0')
tensor(0.2166, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.0150, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(9.3054e-05, device='cuda:0')
tensor(7.9870e-07, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0743, device='cuda:0')
tensor(0.0052, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(6.9217e-05, device='cuda:0')
tensor(2.4331e-05, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.4006, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.1644, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(2.3127e-06, device='cuda:0')
tensor(2.9291e-05, device='cuda:0')
tensor(0.0073, device='cuda:0')
tensor(0.0052, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(1.1003e-05, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(3.6145e-05, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0725, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.0340, device='cuda:0')
tensor(0.0134, device='cuda:0')
tensor(5.9834e-05, device='cuda:0')
tensor(0.1892, device='cuda:0')
tensor(0.1473, device='cuda:0')
tensor(0.0199, device='cuda:0')
tensor(0.0677, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0393, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(1.1563e-06, device='cuda:0')
tensor(0.8309, device='cuda:0')
tensor(0.0198, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0722, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0057, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0199, device='cuda:0')
tensor(3.4250e-05, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0391, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0108, device='cuda:0')
tensor(0.0665, device='cuda:0')
tensor(0.1578, device='cuda:0')
tensor(0.3025, device='cuda:0')
tensor(0.0154, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0522, device='cuda:0')
tensor(2.9803e-05, device='cuda:0')
tensor(3.3094e-05, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(2.7979e-05, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0078, device='cuda:0')
tensor(0.0815, device='cuda:0')
tensor(0.2176, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.5613, device='cuda:0')
tensor(0.0464, device='cuda:0')
tensor(0.1467, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(7.3451e-05, device='cuda:0')
tensor(0.0043, device='cuda:0')
tensor(0.0186, device='cuda:0')
tensor(0.0075, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0405, device='cuda:0')
tensor(0.0247, device='cuda:0')
tensor(5.1907e-05, device='cuda:0')
tensor(4.4861e-05, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.1223, device='cuda:0')
tensor(0.3601, device='cuda:0')
tensor(1.0729e-05, device='cuda:0')
tensor(0.0077, device='cuda:0')
tensor(0.3136, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(1.0669, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.1075, device='cuda:0')
tensor(0.0225, device='cuda:0')
tensor(0.1632, device='cuda:0')
tensor(0.0101, device='cuda:0')
tensor(0.0218, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(3.1830e-05, device='cuda:0')
tensor(0.1161, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0357, device='cuda:0')
tensor(0.3246, device='cuda:0')
tensor(0.0077, device='cuda:0')
tensor(0.6531, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(2.2996e-05, device='cuda:0')
tensor(0.3148, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0475, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0389, device='cuda:0')
tensor(0.0118, device='cuda:0')
tensor(1.3113e-05, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.7846, device='cuda:0')
tensor(0.0212, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(0.1608, device='cuda:0')
tensor(0.0276, device='cuda:0')
tensor(0.0208, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0146, device='cuda:0')
tensor(9.6175e-05, device='cuda:0')
tensor(4.4801e-05, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.1784, device='cuda:0')
tensor(1.2076e-05, device='cuda:0')
tensor(4.0771e-05, device='cuda:0')
tensor(7.3773e-05, device='cuda:0')
tensor(0.1080, device='cuda:0')
tensor(0.0228, device='cuda:0')
tensor(0.0242, device='cuda:0')
tensor(1.4508, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(8.8902e-05, device='cuda:0')
tensor(0.0078, device='cuda:0')
tensor(2.2364e-05, device='cuda:0')
tensor(0.0116, device='cuda:0')
tensor(0.3017, device='cuda:0')
tensor(0.0741, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(1.4424e-06, device='cuda:0')
tensor(0.0208, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.0206, device='cuda:0')
tensor(0.1492, device='cuda:0')
tensor(0.0318, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.0218, device='cuda:0')
tensor(0.0404, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(1.6487e-05, device='cuda:0')
tensor(0.0282, device='cuda:0')
tensor(6.3697e-05, device='cuda:0')
tensor(0.0378, device='cuda:0')
tensor(0.0707, device='cuda:0')
tensor(0.0483, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.0231, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(9.9908e-05, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0319, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.0497, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0097, device='cuda:0')
tensor(0.4136, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(9.5557e-05, device='cuda:0')
tensor(0.0447, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.4116, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(4.7292e-05, device='cuda:0')
tensor(5.4479e-06, device='cuda:0')
tensor(0.0116, device='cuda:0')
tensor(0.1073, device='cuda:0')
tensor(0.0026, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(8.0998e-05, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.2389, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.8787, device='cuda:0')
tensor(0.0259, device='cuda:0')
tensor(0.1954, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(9.0131e-05, device='cuda:0')
tensor(9.2388e-06, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.7872, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0203, device='cuda:0')
tensor(0.0150, device='cuda:0')
tensor(0.0172, device='cuda:0')
tensor(0.1459, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0453, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0371, device='cuda:0')
tensor(0.0147, device='cuda:0')
tensor(0.0246, device='cuda:0')
tensor(3.1067e-05, device='cuda:0')
tensor(0.0052, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0130, device='cuda:0')
tensor(3.0769e-05, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(1.3113e-07, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(0.9961, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0419, device='cuda:0')
tensor(9.3580e-06, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0051, device='cuda:0')
tensor(0.0078, device='cuda:0')
tensor(1.1075e-05, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.0833, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.4458, device='cuda:0')
tensor(0.0199, device='cuda:0')
tensor(0.0676, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.3767, device='cuda:0')
tensor(0.0987, device='cuda:0')
tensor(0.0146, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(2.2310, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0087, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0058, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.1192, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(3.5167e-06, device='cuda:0')
tensor(0.2808, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.7811, device='cuda:0')
tensor(0.0313, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(5.2788e-05, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.3116, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0314, device='cuda:0')
tensor(0.0101, device='cuda:0')
tensor(0.0286, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.1250, device='cuda:0')
tensor(0.1177, device='cuda:0')
tensor(0.0449, device='cuda:0')
tensor(0.0073, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0087, device='cuda:0')
tensor(0.3611, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0093, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(1.4305e-07, device='cuda:0')
tensor(0.0462, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0532, device='cuda:0')
tensor(3.7193e-06, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0659, device='cuda:0')
tensor(0.0583, device='cuda:0')
tensor(0.3569, device='cuda:0')
tensor(0.0199, device='cuda:0')
tensor(0.3977, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(3.3177e-05, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.3137, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0434, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.0963, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.1222, device='cuda:0')
tensor(0.0297, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.2278, device='cuda:0')
tensor(0.0078, device='cuda:0')
tensor(0.0116, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.1163, device='cuda:0')
tensor(0.0112, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0754, device='cuda:0')
tensor(0.0084, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.9137, device='cuda:0')
tensor(0.0074, device='cuda:0')
tensor(0.0276, device='cuda:0')
tensor(0.0370, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.3498, device='cuda:0')
tensor(0.2111, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.3215, device='cuda:0')
tensor(0.0206, device='cuda:0')
tensor(4.9234e-06, device='cuda:0')
tensor(7.1526e-06, device='cuda:0')
tensor(1.1401, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0095, device='cuda:0')
tensor(3.6468e-05, device='cuda:0')
tensor(4.8876e-06, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(3.9865e-05, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0156, device='cuda:0')
tensor(9.0274e-05, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(2.3007e-06, device='cuda:0')
tensor(0.2279, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.1329, device='cuda:0')
tensor(0.0403, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(7.6752e-05, device='cuda:0')
tensor(0.3444, device='cuda:0')
tensor(0.0151, device='cuda:0')
tensor(1.0812e-05, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.1490, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(6.7179e-05, device='cuda:0')
tensor(0.0089, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0117, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(2.9744e-05, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(4.3631e-06, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0607, device='cuda:0')
tensor(0.1094, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(2.4319e-06, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0079, device='cuda:0')
tensor(0.0060, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.0809, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.5034, device='cuda:0')
tensor(1.2565e-05, device='cuda:0')
tensor(0.0583, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(2.5868e-06, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0494, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(5.0154e-05, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0072, device='cuda:0')
tensor(0.0590, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0370, device='cuda:0')
tensor(0.0129, device='cuda:0')
tensor(0.3372, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(8.0902e-05, device='cuda:0')
tensor(0.0094, device='cuda:0')
tensor(0.2879, device='cuda:0')
tensor(0.0066, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.9139, device='cuda:0')
tensor(5.8532e-06, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.2561, device='cuda:0')
tensor(0.0348, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.1774, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0567, device='cuda:0')
tensor(0.0174, device='cuda:0')
tensor(0.0074, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(2.4272e-05, device='cuda:0')
tensor(9.4650e-05, device='cuda:0')
tensor(0.0026, device='cuda:0')
tensor(0.0195, device='cuda:0')
tensor(0.0615, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.3340, device='cuda:0')
tensor(3.3379e-06, device='cuda:0')
tensor(0.0164, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0927, device='cuda:0')
tensor(6.3781e-05, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.2105, device='cuda:0')
tensor(0.7903, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(1.1325e-06, device='cuda:0')
tensor(2.5749e-06, device='cuda:0')
tensor(0.0555, device='cuda:0')
tensor(0.1993, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(8.3465e-05, device='cuda:0')
tensor(0.1835, device='cuda:0')
tensor(8.5945e-05, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.8770, device='cuda:0')
tensor(0.0193, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0299, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(2.6131e-05, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.1914, device='cuda:0')
tensor(0.0071, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.3249, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0176, device='cuda:0')
tensor(4.9439e-05, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.1228, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0102, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0075, device='cuda:0')
tensor(0.0531, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0348, device='cuda:0')
tensor(5.6625e-06, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0730, device='cuda:0')
tensor(3.0864e-05, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(1.3507e-05, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0302, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0097, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(1.8812e-05, device='cuda:0')
tensor(0.1637, device='cuda:0')
tensor(0.0890, device='cuda:0')
tensor(4.7006e-05, device='cuda:0')
tensor(7.7486e-07, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0362, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0061, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(2.1184e-05, device='cuda:0')
tensor(2.8242e-05, device='cuda:0')
tensor(0.1696, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(2.9910e-05, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0034, device='cuda:0')
tensor(0.0243, device='cuda:0')
tensor(0.0521, device='cuda:0')
tensor(4.6577e-05, device='cuda:0')
tensor(0.0115, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(7.1645e-06, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.0113, device='cuda:0')
tensor(0.0034, device='cuda:0')
tensor(0.0130, device='cuda:0')
tensor(0.0341, device='cuda:0')
tensor(3.7338e-05, device='cuda:0')
tensor(8.2334e-05, device='cuda:0')
tensor(5.9572e-05, device='cuda:0')
tensor(0.2598, device='cuda:0')
tensor(0.0051, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.4405, device='cuda:0')
tensor(0.0133, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(7.7837e-05, device='cuda:0')
tensor(7.5692e-05, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(2.9553e-05, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(0.0184, device='cuda:0')
tensor(0.0026, device='cuda:0')
tensor(8.7620e-06, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.0128, device='cuda:0')
tensor(0.0065, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(1.7810e-05, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0274, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0577, device='cuda:0')
tensor(0.7220, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.1350, device='cuda:0')
tensor(9.2597e-05, device='cuda:0')
tensor(0.1381, device='cuda:0')
tensor(1.4162e-05, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0928, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(6.7711e-06, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.1754, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(7.4506e-06, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0251, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0176, device='cuda:0')
tensor(0.0071, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(3.8506e-05, device='cuda:0')
tensor(0.2504, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(2.5941e-05, device='cuda:0')
tensor(0.0839, device='cuda:0')
tensor(0.1198, device='cuda:0')
tensor(2.7443e-05, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0320, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0084, device='cuda:0')
tensor(0.0073, device='cuda:0')
tensor(7.9280e-05, device='cuda:0')
tensor(0.0091, device='cuda:0')
tensor(0.0147, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0392, device='cuda:0')
tensor(0.4130, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.0255, device='cuda:0')
tensor(0.1162, device='cuda:0')
tensor(0.0195, device='cuda:0')
tensor(8.4639e-07, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0097, device='cuda:0')
tensor(0.0590, device='cuda:0')
tensor(0.3447, device='cuda:0')
tensor(0.0670, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.0559, device='cuda:0')
tensor(0.0068, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.5697, device='cuda:0')
tensor(0.0528, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0061, device='cuda:0')
tensor(3.5609e-05, device='cuda:0')
tensor(6.8665e-06, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.3554, device='cuda:0')
tensor(0.0575, device='cuda:0')
tensor(0.0202, device='cuda:0')
tensor(0.0014, device='cuda:0')
